X,Y
1608.9908821605816, 121.15755282695608
1614.9347901358058, 116.99645657027159
1629.794560073866, 124.75715175743738
1635.7384680490898, 114.1588897253518
1656.5421459623742, 110.88014640984377
1662.4860539375984, 126.38816780021813
1680.3177778632705, 107.97239239914859
1701.121455776555, 105.73308758631438
1698.149501788943, 127.39084159700957
1733.8129496402878, 128.09271325476357
1724.8970876774513, 103.34003945797213
1754.6166275535718, 100.53255282695608
1781.3642134420804, 98.24645657027159
1811.083753318201, 95.80661699807908
1805.1398453429767, 129.02854213176892
1840.8032931943214, 129.2959218109133
1876.4667410456661, 129.59672394995073
1912.1301888970104, 129.76383624941596
1947.793636748355, 129.93094854888122
1983.4570845996998, 129.93094854888122
2019.1205324510445, 129.93094854888122
2054.783980302389, 129.93094854888122
2090.447428153733, 129.93094854888122
2126.1108760050784, 129.93094854888122
2161.7743238564226, 129.93094854888122
2197.437771707767, 129.93094854888122
2233.101219559112, 129.93094854888122
2268.7646674104562, 129.93094854888122
2304.4281152618014, 129.83068116920208
2340.0915631131456, 129.7304137895229
2375.75501096449, 129.59672394995073
2411.418458815835, 129.52987903016464
2447.0819066671793, 129.19565443123417
2482.7453545185235, 129.12880951144805
2518.4088023698687, 128.96169721198282
2554.072250221213, 128.72773999273147
2589.735698072558, 128.36009293390794
2625.3991459239023, 128.3266704740149
2661.0625937752466, 127.99244587508443
2696.7260416265917, 127.75848865583308
2732.389489477936, 127.49110897668871
2768.052937329281, 127.32399667722345
2803.7163851806254, 127.12346191786517
2839.3798330319696, 126.88950469861385
2875.0432808833148, 126.68896993925554
2910.706728734659, 126.48843517989727
2946.3701765860033, 126.321322880432
2982.0336244373484, 126.321322880432
3017.6970722886927, 126.25447796064591
3053.360520140038, 126.18763304085982
3089.023967991382, 125.95367582160847
3124.6874158427263, 125.65287368257106
3160.3508636940714, 125.48576138310582
3196.0143115454157, 125.31864908364057
3231.67775939676, 125.15153678417533
3267.341207248105, 125.08469186438924
3303.0046550994493, 125.08469186438924
3338.6681029507945, 124.95100202481703
3374.3315508021387, 124.7170448055657
3409.994998653483, 124.24913036706303
3445.658446504828, 123.74779346866731
3481.3218943561724, 123.547258709309
3516.9853422075166, 123.49155460948725
3552.648790058862, 122.8008237716976
3552.648790058862, 87.6515367841753
3588.312237910206, 88.45367582160847
3588.312237910206, 122.17693785369406
3623.9756857615503, 121.87613571465661
3623.9756857615503, 89.35608223872077
3659.6391336128954, 90.42560095529831
3659.6391336128954, 121.1074191371165
3695.3025814642397, 120.53923731893468
3695.3025814642397, 91.42827475208975
3730.966029315585, 92.6314833082395
3730.966029315585, 119.77052074139459
3766.629477166929, 118.8012694044962
3766.629477166929, 93.93495924406838
3802.2929250182733, 95.37212501946942
3802.2929250182733, 117.66490576813254
3837.9563728696185, 116.26116245262455
3837.9563728696185, 97.2103603135871
3873.6198207209627, 99.41624266652826
3870.6478667333504, 114.48977207829299
3897.3954526218595, 112.33402341519138
3903.339360597083, 101.90621592856036
3918.199130535143, 109.54324801412187
3921.1710845227553, 104.26249935102024
3927.11499249798, 106.46838170396143
3516.9853422075166, 86.68228544727694
3481.3218943561724, 86.08068116920208
3445.658446504828, 85.17827475208978
3409.994998653483, 84.67693785369406
3374.3315508021387, 83.90822127615394
3338.6681029507945, 83.30661699807905
3303.0046550994493, 82.67159026011115
3267.341207248105, 82.03656352214324
3231.67775939676, 81.46838170396143
3196.0143115454157, 81.06731218524484
3160.3508636940714, 80.39886298738386
3124.6874158427263, 79.99779346866731
3089.023967991382, 79.63014640984375
3053.360520140038, 79.06196459166196
3017.6970722886927, 78.52720523337317
2982.0336244373484, 78.09271325476357
2946.3701765860033, 77.69164373604698
2910.706728734659, 77.3574191371165
2875.0432808833148, 76.95634961839991
2839.3798330319696, 76.6555474793625
2803.7163851806254, 76.22105550075284
2768.052937329281, 75.92025336171542
2732.389489477936, 75.78656352214324
2696.7260416265917, 75.71971860235712
2661.0625937752466, 75.25180416385447
2625.3991459239023, 74.91757956492398
2589.735698072558, 74.65019988577961
2554.072250221213, 74.5833549659935
2518.4088023698687, 74.5833549659935
2482.7453545185235, 74.5833549659935
2447.0819066671793, 74.5833549659935
2411.418458815835, 74.5833549659935
2375.75501096449, 74.5833549659935
2340.0915631131456, 74.5833549659935
2304.4281152618014, 74.71704480556568
2268.7646674104562, 75.4189164633197
2233.101219559112, 75.88683090182238
2197.437771707767, 76.68896993925554
2161.7743238564226, 77.65822127615394
2126.1108760050784, 78.86142983230366
2090.447428153733, 80.16490576813254
2054.783980302389, 81.60207154353361
2019.1205324510445, 83.10608223872077
1983.4570845996998, 84.84405015315926
1947.793636748355, 86.84939774674217
1912.1301888970104, 88.85474534032505
1879.438695033278, 90.98709828150152
1846.7472011695456, 93.16624266652826
1769.476397491632, 128.5272052333732
