X,Y
274.58354172277154, 78.84471860235715
271.61158773515945, 67.16356886973682
275.77232331781624, 56.214371008774236
286.4713576732197, 90.42560095529831
295.3872196360559, 101.95634961839991
313.2189435617281, 45.881817532838426
305.789058592698, 110.93028009968336
322.1348055245643, 122.24378277348015
342.9384834378486, 131.48509293390796
396.43365521486555, 37.47439774674217
369.686069326357, 140.6796116504855
402.37756319008963, 149.7838897253518
438.0410110414342, 158.13950469861385
476.6764128803908, 166.48557039762073
518.2837687069596, 30.84767887737624
521.2557226945715, 175.6027399927315
565.8350325087524, 184.1039813983847
643.1058361866656, 26.34042142894228
610.414342322933, 192.3473923991486
660.9375601123379, 200.63059204264238
720.3766398645789, 209.3427132547636
767.9279036663715, 23.26555511878186
788.731581579656, 217.98241913711652
866.0023852575694, 226.34519606606995
892.7499711460778, 21.20291187966805
970.0207748239909, 234.98251462985908
1017.5720386257838, 19.780070015649727
1094.8428423036971, 242.16356886973685
1142.3941061054898, 18.76784694460312
1219.6649097834031, 245.9832785717995
1267.216173585196, 17.95615863291485
1344.486977263109, 246.8427132547636
1392.038241064902, 17.392751451860562
1469.3090447428153, 246.87136107752906
1516.860308544608, 16.90573846484756
1594.1311122225213, 247.0432480141219
1641.682376024314, 16.561964591661962
1718.9531797022275, 247.0432480141219
1766.5044435040202, 16.265937089752015
1843.7752471819333, 247.0432480141219
1891.3265109837264, 16.065402330393738
1968.5973146616395, 247.02414946561157
2016.1485784634322, 16.03675450762833
2093.4193821413455, 247.0432480141219
2140.970645943138, 16.027205233373166
2218.2414496210513, 247.0432480141219
2265.792713422845, 16.027205233373166
2343.063517100758, 247.0432480141219
2390.6147809025506, 16.027205233373166
2467.8855845804637, 247.0432480141219
2515.4368483822564, 16.647908059958326
2592.7076520601695, 247.0432480141219
2640.258915861962, 16.647908059958326
2717.529719539876, 247.0432480141219
2765.080983341669, 16.084500878904095
2842.351787019582, 247.0432480141219
2889.9030508213746, 16.90255537342918
2967.1738544992877, 247.02414946561157
3014.7251183010803, 17.56145529703491
3091.9959219789944, 247.0432480141219
3139.547185780787, 17.399117634697348
3216.8179894587, 247.0432480141219
3264.3692532604928, 18.09844281931663
3341.640056938406, 247.0432480141219
3389.1913207401985, 17.97525718142512
3466.4621244181126, 247.0432480141219
3514.013388219905, 18.63415710503091
3591.2841918978183, 247.0432480141219
3638.835455699611, 19.436296142464073
3716.106259377524, 247.0432480141219
3763.6575231793167, 20.333927922448765
3840.92832685723, 247.0432480141219
3888.4795906590234, 21.403446639026356
3965.7503943369366, 247.0432480141219
4013.301658138729, 23.01727398814782
4090.5724618166423, 247.0432480141219
4138.123725618435, 26.111238846818537
4215.394529296348, 247.0432480141219
4262.945793098141, 29.80680798356417
4340.216596776055, 247.0432480141219
4387.767860577847, 33.93209446179179
4465.0386642557605, 247.0432480141219
4512.589928057553, 38.47754900724635
4589.860731735466, 247.0432480141219
4637.411995537259, 43.60550928226547
4714.682799215173, 247.0432480141219
4762.234063016966, 49.1727361730218
4839.504866694879, 247.0432480141219
4887.056130496671, 55.33201806759777
4964.3269341745845, 247.02414946561157
5011.878197976377, 62.31253754811726
5089.149001654291, 247.0432480141219
5136.700265456084, 70.15249171160085
5213.971069133997, 247.0432480141219
5252.6064709729535, 78.4603603135871
5338.793136613703, 247.0432480141219
5353.652906551763, 86.86610897668868
5463.615204093409, 247.03369873986674
5439.839572192513, 95.48524719141514
5510.5720770976795, 103.821322880432
5531.970145808486, 230.96704480556573
5533.2438403746055, 215.01498216232662
5531.970145808486, 243.2330875863144
5536.4280767899045, 200.61945122267804
5534.942099796098, 190.9603603135871
5537.91405378371, 181.86945122267804
5537.91405378371, 173.4469913296299
5537.91405378371, 165.02453143658175
5537.91405378371, 156.6020715435336
5537.91405378371, 148.1796116504855
5537.91405378371, 139.75715175743738
5537.91405378371, 131.33469186438924
5537.91405378371, 122.9122319713411
5535.932751125302, 112.78522662374752
