X,Y
648.363908626287, 107.96617270606274
717.4046858769668, 135.02453143658175
732.2644558150271, 80.54592181091328
785.7596275920439, 152.15688437775822
867.7006446790617, 169.2214374717231
967.048820836379, 186.21437100877426
1079.9830723656369, 202.97573464513792
1082.9550263532487, 51.4876199979486
868.9743392451812, 64.07145225769611
1234.5246797214634, 220.92568451144808
1326.655253337437, 44.777042196983416
1451.477320817143, 231.7634775693586
1570.355480321625, 41.78858517337582
1698.0009040895623, 234.72038705155506
1814.0557073058128, 40.39462404125109
1938.877774785519, 234.63128766457186
2057.7559342900013, 40.09137635636782
2301.456161274189, 40.09137635636782
2261.830108106028, 233.22306084834648
2455.9977686300153, 234.1258748564331
2545.156388258377, 40.15006945666781
2788.8566152425647, 40.135396181592824
2699.697995614203, 233.691056805044
2943.398222598392, 233.46720784195546
3032.5568422267534, 40.086485264676156
3276.257069210941, 40.09137635636782
3187.0984495825796, 233.551986764611
3430.7986765667674, 233.80795389647483
3519.957296195129, 40.16963382343448
3763.6575231793167, 41.32393146266756
3674.498903550955, 233.69219805977207
3918.199130535143, 233.54709567291934
4005.574577770938, 44.12212501946945
4161.899357519332, 233.37998337345408
4251.057977147693, 49.012727601965764
4405.5995845035195, 233.15906906538055
4494.758204131881, 56.7797812083308
4649.299811487707, 233.57481185917212
4738.458431116069, 67.05596485252019
4893.000038471896, 233.80795389647483
4982.158658100257, 79.81682307607568
5136.700265456084, 233.80795389647483
5206.278952930766, 94.40090765551852
5405.924332569175, 111.87765236409714
5517.110375870426, 123.84806084834645
5511.166467895202, 233.80795389647483
5380.400492440272, 233.80795389647483
